v1,v3,v4,v5,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v22,v23,v24,v25
192,2,1,-0.5,-2,-2,-0.5,0.5,-0.5,2,1500000,-0.5,206341,-0.5,0,1446812,1620429,1287663,15184486,37,68,1
193,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,680000,-0.5,712795,-0.5,0,632975,702602,582337,15119318,83,68,0
194,2,-0.5,-0.5,-2,-2,-0.5,0.5,-2,2,1250000,-2,792784,0.5,0,1042078,1240073,885766,54854730,106,69,0
195,2,-0.5,-1.5,-2,-2,-0.5,0.5,-1.5,2,650000,-1.5,47986,-0.5,0,590940,667762,520027,15172048,59,69,1
196,2,0,-0.5,-2,-2,-0.5,0.5,-2,2,528000,-2,47797,-0.5,0,609582,688828,542528,15157319,89,69,1
197,2,-0.5,-0.5,-2,-2,-0.5,0.5,-1.5,2,515000,-1.5,40853,-0.5,0,528001,586081,480481,15158105,72,69,0
198,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,670000,-0.5,640776,0.5,0,746757,903576,649679,64971492,66,69,1
199,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,870000,-0.5,740000,-0.5,0,859317,962435,764792,15139335,88,70,1
200,2,0.5,-0.5,-2,-2,-0.5,0.5,-1.5,2,479000,-1.5,342862,-0.5,0,500483,610589,435420,15164004,74,70,0
201,2,2,-0.5,-2,-2,-0.5,0.5,-1.5,2,730000,-1.5,358991,-0.5,0,589415,701404,471532,15190828,91,70,1
202,2,1.5,-0.5,-2,-2,-0.5,0.5,0,2,960000,0,941171,-0.5,0,1756946,2407016,1247432,15194417,35,70,0
203,2,-0.5,-1.5,-2,-2,-0.5,0.5,-1.5,2,545000,-1.5,39516,-0.5,0,517419,569161,470851,15194672,85,70,1
204,2,0,-0.5,-2,-2,-0.5,0.5,-2,2,1150000,-2,881273,0.5,0,1029694,1173851,895834,54854525,107,70,0
205,2,1,-0.5,-2,-2,-0.5,0.5,-0.5,2,573000,-0.5,1189000,-0.5,0,1226063,1642924,784680,15128356,110,70,0
206,2,-0.5,-0.5,-2,-2,-0.5,0.5,-2,2,640000,-2,91973,-0.5,0,586505,645155,521989,15171899,59,70,1
207,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,650000,-0.5,867000,-0.5,0,756697,862635,673460,15184801,107,70,1
208,2,-0.5,-0.5,-2,-2,-0.5,0.5,-1.5,2,1296000,-1.5,143673,-0.5,0,910362,1028709,792015,15084126,75,71,0
209,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,1610000,-0.5,36539,-0.5,0,821712,1060008,550547,15152710,78,71,1
210,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,800000,-0.5,99582,-0.5,0,1195572,1566199,980369,15106094,102,71,0
211,2,1.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1081100,-0.5,1049913,-0.5,0,1039641,1174794,894091,15123461,89,71,1
212,2,2,-0.5,-2,-2,-0.5,0.5,-1.5,2,766000,-1.5,410673,-0.5,0,686340,768701,597116,15107998,58,71,0
213,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,651000,-0.5,585000,-0.5,0,594803,660231,529375,15174679,87,71,1
214,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1230000,-0.5,71440,-0.5,0,1079832,1263403,928656,15135431,91,71,0
215,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,602000,-0.5,47794,-0.5,0,507401,593659,451587,15173354,58,71,0
216,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,930000,-0.5,60935,-0.5,0,791832,847260,704730,15107785,78,71,1
217,2,-0.5,-1.5,-2,-2,-0.5,0.5,-1.5,2,1150000,-1.5,53430,2,0,1216738,1545257,803047,15148007,107,71,1
218,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,460000,-0.5,141304,-0.5,0,531554,600656,483714,15169548,114,71,1
219,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,685000,-0.5,570000,-0.5,0,781855,977319,617665,15156328,83,71,1
220,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,575000,-0.5,32970,-0.5,0,552559,652020,458624,15167937,75,72,1
221,2,-0.5,-0.5,-2,-2,-0.5,0.5,0.5,2,708000,0.5,52839,-0.5,0,674674,755635,600460,15133059,63,75,0
222,2,2,-0.5,-2,-2,-0.5,0.5,-1.5,2,4400000,-1.5,1731873,-0.5,0,4423567,4865924,4025446,15070529,97,75,1
223,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,940100,-0.5,541643,2,0,1094366,1367958,908324,15151447,102,75,0
224,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,555000,-0.5,41984,-0.5,0,488582,527669,429952,15154726,79,75,1
225,2,-0.5,-0.5,-2,-2,-0.5,0.5,-2,2,650000,-2,50022,-0.5,0,547235,623848,492512,15124027,71,75,0
226,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1220000,-0.5,68244,-0.5,0,1172054,1312700,1066569,15106067,98,75,1
227,2,2,-0.5,-2,-2,-0.5,0.5,0.5,2,3230000,0.5,963983,-0.5,0,3294747,4052539,2635798,15099033,91,75,1
228,2,-0.5,-0.5,-2,-2,-0.5,0.5,-2,2,925000,-2,622560,0.5,0,758773,872589,644957,89238397,114,75,1
229,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,1250000,-0.5,950599,1,0,1202202,1334444,1094004,15100052,89,75,0
230,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,908000,-0.5,64682,-0.5,0,755780,854031,649971,15122796,87,75,1
231,2,1.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,950000,-0.5,714000,-0.5,0,1010923,1142343,859285,15117189,67,76,0
232,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,960000,-0.5,65215,-0.5,0,856271,941898,762081,15136028,73,76,1
233,2,0.5,-0.5,-2,-2,-0.5,0.5,-2,2,1725000,-2,909575,0.5,0,1666632,1899960,1449970,15066579,107,76,0
234,2,2,-1.5,-2,-2,-0.5,0.5,-0.5,2,1200000,-0.5,261296,-0.5,0,1234897,1420132,1086709,15101838,104,76,1
235,2,0,-0.5,-2,-2,-0.5,0.5,-2,2,925000,-2,109319,0.5,0,771921,856832,656133,59718404,104,77,1
236,2,-0.5,-0.5,-2,-2,-0.5,0.5,-1.5,2,1065000,-1.5,1093106,-0.5,0,951279,1084458,770536,15181852,114,77,1
237,2,-0.5,-0.5,-2,-2,-0.5,0.5,-2,2,750000,-2,588834,0.5,0,726838,814059,639617,15181352,114,77,1
238,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1453000,-0.5,905557,0.5,0,1209400,1548032,894956,15086987,114,211,0
239,2,0.5,-0.5,-2,-2,-0.5,0.5,-2,2,572000,-2,101127,1,0,577644,652738,508327,15190153,65,77,1
240,2,0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,1265000,-0.5,351930,-0.5,0,807649,985332,581507,15104034,99,77,1
241,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,925000,-0.5,68247,-0.5,0,766790,851137,674775,15122032,89,78,1
242,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,650000,-0.5,43291,-0.5,0,630385,674512,567347,15165306,72,78,1
243,2,0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,10200,-0.5,624240,-0.5,0,1232448,1417315,1035256,15151237,77,78,1
244,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,632000,-0.5,100447,-0.5,0,590755,673461,519864,15154683,86,82,0
245,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,769000,-0.5,237047,-0.5,0,761525,898600,609220,15156124,96,82,0
246,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1425000,-0.5,1000000,-0.5,0,1276737,1391643,1123529,67447775,78,82,1
247,2,0.5,-0.5,-2,-2,-0.5,0.5,0,2,1725000,0,785097,-0.5,0,1420376,1690247,1221523,15084104,73,82,1
248,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,1050000,-0.5,1107516,-0.5,0,3608940,4366817,2778884,64971346,114,82,1
249,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1085000,-0.5,735391,-0.5,0,934176,1055619,803391,15140838,91,82,1
250,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,620000,-0.5,64497,-0.5,0,770706,847777,678221,15112910,73,82,0
251,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,650000,-0.5,45669,-0.5,0,545870,616833,491283,15195311,63,82,1
252,2,0,-0.5,-2,-2,-0.5,0.5,-2,2,599000,-2,168221,-0.5,0,616480,702787,536338,15121619,68,82,0
253,2,0.5,-0.5,-2,-2,-0.5,0.5,-2,2,1200000,-2,1223993,2,0,1018959,1181992,855926,64971486,107,82,0
254,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1190000,-0.5,715832,-0.5,0,977886,1085453,831203,15101584,91,82,1
255,2,1,-0.5,-2,-2,-0.5,0.5,-0.5,2,2650000,-0.5,1830058,0.5,0,2316914,2618113,2085223,15071139,114,82,1
256,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,700000,-0.5,505035,-0.5,0,748257,867978,665949,15101085,106,82,0
257,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,1750000,-0.5,1300500,-0.5,0,1777586,2044224,1528724,15078864,114,82,1
258,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,650000,-0.5,75330,-0.5,0,610842,671926,549758,15192327,65,82,1
259,2,1.5,-0.5,-2,-2,-0.5,0.5,-2,2,955000,-2,484219,0.5,0,900623,1026710,810561,15200010,37,82,0
260,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,3550000,-0.5,848957,-0.5,0,2724945,3269934,2288954,15200090,102,82,1
261,2,-0.5,-0.5,-2,-2,-0.5,0.5,-2,2,950000,-2,796000,0.5,0,849640,926108,764676,61325337,99,83,1
262,2,2,-0.5,-2,-2,-0.5,0.5,-2,2,0,-2,0,0.5,0,2692349,3419283,1965415,2110030795,17,0,0
263,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,1510000,-0.5,232488,-0.5,0,1131600,1267392,950544,15150060,114,83,1
264,2,1.5,-0.5,-2,-2,-0.5,0.5,0,2,928000,0,219872,-0.5,0,941005,1091566,799854,15139247,102,83,1
265,2,0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,1010000,-0.5,297555,-0.5,0,1052489,1178788,926190,15097904,101,83,1
266,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,679000,-0.5,395351,-0.5,0,581066,668226,505527,15157277,83,83,1
267,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,710000,-0.5,596000,-0.5,0,706052,797839,628386,15194498,87,83,1
268,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,470000,-0.5,38546,-0.5,0,495747,540364,466002,15189306,92,83,0
269,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,926000,-0.5,959889,-0.5,0,888105,1003559,772651,15093913,101,83,1
270,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,505000,-0.5,58310,-0.5,0,644334,734541,579901,15126181,66,84,0
271,2,-0.5,-0.5,-2,-2,-0.5,0.5,-2,2,1735000,-2,660601,0.5,0,1584879,1743367,1362996,15072040,109,84,1
272,2,1,-0.5,-2,-2,-0.5,0.5,-0.5,2,1660000,-0.5,1266322,-0.5,0,1363027,1540221,1172203,15129201,90,84,1
273,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,538000,-0.5,43292,-0.5,0,529422,582364,465891,15156686,64,84,0
274,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,595000,-0.5,246570,-0.5,0,646294,691535,601053,15110477,73,85,0
275,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,650000,-0.5,37851,-0.5,0,516116,578050,469666,15168071,66,84,1
276,2,-0.5,-0.5,-2,-2,-0.5,0.5,-2,2,1010000,-2,367677,-0.5,0,918972,1121146,744367,15183686,114,84,0
277,2,1.5,-0.5,-2,-2,-0.5,0.5,-2,2,1768500,-2,1757658,0.5,0,1711390,1933871,1437568,69818989,66,84,1
278,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,338000,-0.5,115923,-0.5,0,452578,570248,366588,15157885,102,84,0
279,2,0,-0.5,-2,-2,-0.5,0.5,-0.5,2,2300000,-0.5,61686,-0.5,0,1752611,1997977,1472193,15146403,106,84,1
280,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,3225000,-0.5,948600,-0.5,0,2656048,3824709,1912355,15182991,106,84,1
281,2,1.5,-0.5,-2,-2,-0.5,0.5,-2,2,1710000,-2,1200000,-0.5,0,1569447,1773475,1255558,15182257,66,84,1
282,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,701000,-0.5,74817,1,0,614484,737381,559180,15191155,60,84,0
283,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1930000,-0.5,1215923,0.5,0,1676241,1877390,1424805,15079992,89,84,1
284,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,325000,-0.5,384471,-0.5,0,1561945,1858715,1187078,15146182,106,85,1
285,2,1.5,-0.5,-2,-2,-0.5,0.5,-2,2,1820000,-2,1664912,0.5,0,2191204,2541797,1884435,15067145,28,85,0
286,2,-0.5,-0.5,-2,-2,-0.5,0.5,-2,2,961000,-2,532712,0.5,0,874781,953511,769807,79846305,108,85,1
287,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,439000,-0.5,43855,-0.5,0,382753,424856,329168,15158246,74,85,1
288,2,1,-0.5,-2,-2,-0.5,0.5,-0.5,2,400000,-0.5,923330,0.5,0,1275463,1505046,1122407,15087975,104,85,0
289,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,600000,-0.5,465000,-0.5,0,526585,584509,479192,15196130,98,85,1
290,2,1.5,-0.5,-2,-2,-0.5,0.5,-2,2,0,-2,0,2,0,1340497,1675621,951753,2110843740,114,0,0
291,2,0.5,-0.5,-2,-2,-0.5,0.5,-2,2,0,-2,0,0.5,0,987410,1115773,878795,2109677815,100,0,0
292,2,1,-0.5,-2,-2,-0.5,0.5,-2,2,1500000,-2,1441586,0.5,0,1369313,1711641,999599,15082869,103,85,0
293,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,620000,-0.5,545000,-0.5,0,604707,683319,550283,15166502,71,85,0
294,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1100000,-0.5,82701,-0.5,0,1000110,1130124,850094,15136664,58,85,1
295,2,1.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,775000,-0.5,118531,-0.5,0,695605,786034,633001,15174911,40,86,1
296,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,762000,-0.5,721339,-0.5,0,690747,821989,635487,15120874,92,86,1
297,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,1420000,-0.5,188560,-0.5,0,1891197,2534204,1304926,15113851,68,86,1
298,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,628000,-0.5,540000,-0.5,0,562988,636176,506689,15158679,50,89,1
299,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,825000,-0.5,247492,-0.5,0,799214,879135,719293,15131257,57,89,1
300,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,819000,-0.5,631555,-0.5,0,804461,941219,707926,15095550,94,89,0
301,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,2850000,-0.5,1131303,-0.5,0,2719670,3209211,2366113,15087925,109,89,1
302,2,1.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1230000,-0.5,487000,-0.5,0,1639768,1984119,1426598,15132372,58,89,1
303,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,706000,-0.5,590000,-0.5,0,703443,773787,633099,15110188,73,89,0
304,2,0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,1170000,-0.5,763850,-0.5,0,1127784,1285674,981172,15123020,85,89,1
305,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,788000,-0.5,167023,-0.5,0,730628,796385,657565,15124048,69,89,1
306,2,0,-0.5,-2,-2,-0.5,0.5,-2,2,1375000,-2,1165000,0.5,0,1290468,1471134,1096898,15088361,105,89,1
307,2,1,-0.5,-2,-2,-0.5,0.5,-0.5,2,1670000,-0.5,466869,-0.5,0,1275664,1479770,1148098,15198737,52,89,0
308,2,-0.5,-0.5,-2,-2,-0.5,0.5,-2,2,1210000,-2,1035734,0.5,0,1166325,1329611,1026366,53734602,91,89,1
309,2,0,-0.5,-2,-2,-0.5,0.5,-0.5,2,1275000,-0.5,925955,0.5,0,1006587,1157575,845533,15180254,73,89,1
310,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1000000,-0.5,420108,-0.5,0,860676,989777,714361,15135868,56,89,1
311,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,675000,-0.5,30538,-0.5,0,681507,879144,497500,15183640,104,90,0
312,2,0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,1660000,-0.5,1572152,-0.5,0,1422551,1607483,1209168,15098528,109,90,1
313,2,1.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1650000,-0.5,1302364,-0.5,0,1432451,1618670,1260557,15183632,89,90,1
314,2,-0.5,-1.5,-2,-2,-0.5,0.5,-2,2,675000,-2,49667,-0.5,0,663723,783193,590713,15128334,105,90,1
315,2,0.5,-1.5,-2,-2,-0.5,0.5,0,2,1330000,0,1350000,-0.5,0,1495069,1853886,1270809,15141949,65,90,0
316,2,0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,1690000,-0.5,470578,-0.5,0,1348221,1536972,1159470,15084822,77,90,1
317,2,0,-0.5,-2,-2,-0.5,0.5,-2,2,1275000,-2,978559,0.5,0,1253199,1441179,1115347,64971341,87,90,1
318,2,1.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,835000,-0.5,783352,-0.5,0,967952,1122824,851798,15139353,114,90,1
319,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,643000,-0.5,202543,-0.5,0,615519,670916,553967,15193837,73,91,1
320,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,1370000,-0.5,1584729,2,0,1342361,1490021,1181278,15101311,73,91,1
321,2,0.5,-0.5,-2,-2,-0.5,0.5,-2,2,1289000,-2,1199996,0.5,0,1160358,1287997,986304,79842772,114,91,1
322,2,-0.5,-1.5,-2,-2,-0.5,0.5,-2,2,1625000,-2,754449,0.5,0,1352793,1488072,1190458,59700170,91,91,1
323,2,1.5,-0.5,-2,-2,-0.5,0.5,0.5,2,1800000,0.5,139361,-0.5,0,1692923,1997649,1438985,15138040,89,91,1
324,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,535000,-0.5,282461,-0.5,0,610062,677169,536855,15190539,63,91,1
325,2,1.5,-1.5,-2,-2,-0.5,0.5,-2,2,900000,-2,958927,1.5,0,1166946,1470352,968565,15180744,114,91,0
326,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,3320000,-0.5,287004,-0.5,0,3350434,3785990,2981886,15081913,104,92,1
327,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,600000,-0.5,470436,-0.5,0,542496,618445,482821,15170384,106,92,1
328,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,330000,-0.5,215599,-0.5,0,483544,551240,430354,15169169,104,92,1
329,2,0.5,-0.5,-2,-2,-0.5,0.5,-2,2,1600000,-2,1398072,0.5,0,1465475,1670642,1274963,15071816,108,92,1
330,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,811000,-0.5,932000,0.5,0,805013,901615,708411,15110821,73,92,1
331,2,0.5,-0.5,-2,-2,-0.5,0.5,-2,2,1320000,-2,428061,0.5,0,1391736,1600496,1252562,15081193,100,92,0
332,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,656000,-0.5,312024,-0.5,0,566169,611463,498229,15167083,90,92,1
333,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,20000,-0.5,3745438,-0.5,0,3986385,4504615,3508019,15080741,104,92,1
334,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,930000,-0.5,67691,-0.5,0,821441,920014,714654,15136075,62,92,1
335,2,0.5,-1.5,-2,-2,-0.5,0.5,0,2,960000,0,83609,-0.5,0,934110,1018180,822017,15132085,58,92,0
336,2,0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,1180000,-0.5,649270,1.5,0,1120285,1232313,1008257,15101993,94,93,1
337,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,670000,-0.5,55121,-0.5,0,666337,746297,593040,15121729,70,93,1
338,2,-0.5,-0.5,-2,-2,-0.5,0.5,-1.5,2,10450000,-1.5,652794,0.5,0,976990,1064919,869521,113196546,55,97,1
339,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,520000,-0.5,278617,-0.5,0,456320,520205,387872,15157153,91,96,0
340,2,0.5,-0.5,-2,-2,-0.5,0.5,0.5,2,683000,0.5,743090,-0.5,0,777019,893572,707087,15194330,40,2474,0
341,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,775000,-0.5,55685,-0.5,0,744616,819078,670154,15108484,74,96,1
342,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,45000,-0.5,542925,-0.5,0,507212,628943,410842,15192746,44,16043,0
343,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,511000,-0.5,49650,-0.5,0,535956,605630,466282,15157528,73,96,1
344,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1305000,-0.5,442332,-0.5,0,1269161,1408769,1091478,15130307,61,96,1
345,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1260000,-0.5,852697,-0.5,0,938601,1041847,825969,15111498,59,96,1
346,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,1095000,-0.5,816513,1.5,0,1482232,1778678,1274720,15097892,27,96,0
347,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1164500,-0.5,441673,-0.5,0,1122774,1302418,954358,15184477,78,97,1
348,2,0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,800000,-0.5,136547,1.5,0,1650560,1947661,1386470,15078541,105,97,1
349,2,1.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,978000,-0.5,617531,-0.5,0,898069,1005837,772339,15111182,77,97,1
350,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,610300,-0.5,44603,-0.5,0,653406,725281,588065,15166758,86,146,1
351,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,1175000,-0.5,75747,-0.5,0,1161566,1289338,1033794,15096312,64,97,1
352,2,1.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,850000,-0.5,407724,-0.5,0,830071,937980,747064,15142213,31,99,0
353,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,580000,-0.5,82515,-0.5,0,545729,578473,480242,15175020,68,99,1
354,2,-0.5,-0.5,-2,-2,-0.5,0.5,-1.5,2,750000,-1.5,521698,-0.5,0,716513,809660,609036,15093745,99,99,1
355,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,720000,-0.5,52278,-0.5,0,608530,669383,541592,15192332,57,99,1
356,2,0.5,-0.5,-2,-2,-0.5,0.5,-1.5,2,1400000,-1.5,113839,-0.5,0,1037945,1245534,840735,15161462,38,99,1
357,2,1.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,799000,-0.5,90764,1,0,764200,840620,687780,15171954,54,99,1
358,2,-0.5,-0.5,-2,-2,-0.5,0.5,-1.5,2,1330000,-1.5,979124,-0.5,0,1179091,1320582,1002227,15131607,74,99,1
359,2,0.5,-0.5,-2,-2,-0.5,0.5,-2,2,840000,-2,543299,0.5,0,890322,979354,819096,53153617,17,99,0
360,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,590000,-0.5,231336,-0.5,0,571515,645812,514364,15169562,93,99,1
361,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,655500,-0.5,38977,-0.5,0,579232,654532,509724,15190027,72,99,1
362,2,1,-0.5,-2,-2,-0.5,0.5,-0.5,2,1500000,-0.5,1023496,2,0,1269440,1497939,1079024,15160416,107,100,1
363,2,0.5,-0.5,-2,-2,-0.5,0.5,-1.5,2,760000,-1.5,235860,-0.5,0,747318,829523,672586,15110739,73,100,0
364,2,0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,738000,-0.5,161826,-0.5,0,710737,788918,639663,15121123,59,100,1
365,2,2,-0.5,-2,-2,-0.5,0.5,-1.5,2,1625000,-1.5,1157700,-0.5,0,1580353,1817406,1311693,15129903,74,100,1
366,2,1,-0.5,-2,-2,-0.5,0.5,-0.5,2,2000000,-0.5,502878,-0.5,0,1711483,1916861,1420531,15146491,102,103,1
367,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,780000,-0.5,61677,-0.5,0,726573,799230,639384,15113217,68,103,1
368,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1025000,-0.5,148135,-0.5,0,921232,1031780,783047,15092801,73,103,1
369,2,1.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,850000,-0.5,576522,-0.5,0,778350,856185,692731,15195258,25,103,1
370,2,1.5,-0.5,-2,-2,-0.5,0.5,-1.5,2,1605000,-1.5,486540,-0.5,0,1289711,1483168,1109151,15160680,114,103,1
371,2,-0.5,-0.5,-2,-2,-0.5,0.5,-2,2,799000,-2,391549,-0.5,0,773043,896730,649356,15162677,95,103,0
372,2,-0.5,-0.5,-2,-2,-0.5,0.5,0,2,601000,0,126161,-0.5,0,568113,619243,511302,15155695,63,104,1
373,2,-0.5,-1.5,-2,-2,-0.5,0.5,0,2,340000,0,591995,2,0,583019,664642,489736,15154319,58,103,1
374,2,1.5,-0.5,-2,-2,-0.5,0.5,-1.5,2,710000,-1.5,725077,-0.5,0,667364,720753,607301,15159224,18,103,1
375,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,1150000,-0.5,670036,1.5,0,1101474,1233651,969297,15105281,88,103,1
376,2,2,-0.5,-2,-2,-0.5,0.5,-0.5,2,3000000,-0.5,1040394,0.5,0,3091101,3647499,2565614,15074368,79,103,1
377,2,1.5,-0.5,-2,-2,-0.5,0.5,-2,2,428500,-2,64309,1,0,608559,705928,511190,15176859,36,104,1
378,2,0,-0.5,-2,-2,-0.5,0.5,-0.5,2,1190000,-0.5,1177245,0.5,0,1144304,1281620,995544,15098073,93,104,1
379,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,637000,-0.5,41960,-0.5,0,540098,604910,453682,15195260,76,104,1
380,2,1.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1216000,-0.5,989602,-0.5,0,1149675,1264642,1023211,15101679,98,106,1
381,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,400000,-0.5,40834,-0.5,0,1144325,1476179,961233,15132337,110,106,0
382,2,-0.5,-0.5,-2,-2,-0.5,0.5,-0.5,2,1200000,-0.5,693600,-0.5,0,828609,1002617,662887,15096337,91,106,1
383,2,-0.5,-1.5,-2,-2,-0.5,0.5,-0.5,2,575000,-0.5,47766,-0.5,0,554592,637781,482495,15158221,73,106,1
